,Stimulus,Stdev,Subtokens
31220,cafécitaser,1.4487116456005886,"[['ca', '##f', '##é', '##ci', '##ta', '##se', '##r'], ['ca', '##f', '##éc', '##it', '##ase', '##r'], ['café', '##ci', '##ta', '##ser'], ['café', '##cit', '##aser'], ['café', '##cit', '##aser'], ['café', '##cit', '##aser'], ['café', '##cit', '##aser'], ['café', '##cit', '##aser'], ['café', '##cit', '##aser']]"
1820,lancisulteuil,1.4487116456005884,"[['la', '##n', '##ci', '##su', '##l', '##te', '##ui', '##l'], ['lan', '##ci', '##su', '##l', '##te', '##ui', '##l'], ['lanc', '##is', '##ult', '##eu', '##il'], ['lanc', '##is', '##ulte', '##uil'], ['lanc', '##is', '##ult', '##euil'], ['lanc', '##is', '##ulte', '##uil'], ['lanc', '##is', '##ulte', '##uil'], ['lanc', '##is', '##ulte', '##uil'], ['lanc', '##is', '##ulte', '##uil']]"
5681,êtipomanaît,1.4487116456005884,"[['ê', '##ti', '##p', '##om', '##an', '##a', '##î', '##t'], ['ê', '##ti', '##p', '##om', '##ana', '##î', '##t'], ['ê', '##ti', '##po', '##man', '##aît'], ['ê', '##tip', '##oman', '##aît'], ['ê', '##tip', '##oman', '##aît'], ['ê', '##tip', '##oman', '##aît'], ['ê', '##tip', '##oman', '##aît'], ['ê', '##tip', '##oman', '##aît'], ['ê', '##tip', '##oman', '##aît']]"
6937,verbrifonnées,1.4487116456005884,"[['v', '##er', '##b', '##ri', '##f', '##onn', '##ées'], ['ver', '##b', '##ri', '##f', '##onné', '##es'], ['ver', '##bri', '##f', '##onnée', '##s'], ['verb', '##rif', '##onnées'], ['verb', '##ri', '##fon', '##nées'], ['verb', '##rif', '##onnées'], ['verb', '##rif', '##onnées'], ['verb', '##rif', '##onnées'], ['verb', '##rif', '##onnées']]"
15997,guerprestenvet,1.4487116456005884,"[['g', '##uer', '##pr', '##es', '##te', '##n', '##ve', '##t'], ['gu', '##er', '##pr', '##este', '##n', '##ve', '##t'], ['guer', '##pr', '##este', '##n', '##ve', '##t'], ['guer', '##pres', '##ten', '##vet'], ['guer', '##pre', '##ste', '##n', '##vet'], ['guer', '##pres', '##ten', '##vet'], ['guer', '##pres', '##ten', '##vet'], ['guer', '##pres', '##ten', '##vet'], ['guer', '##pres', '##ten', '##vet']]"
19286,satandensoin,1.4487116456005884,"[['sa', '##ta', '##n', '##de', '##n', '##s', '##oi', '##n'], ['sa', '##ta', '##n', '##de', '##n', '##s', '##oin'], ['sa', '##ta', '##n', '##den', '##s', '##oin'], ['sat', '##ande', '##ns', '##oin'], ['sa', '##ta', '##nd', '##ens', '##oin'], ['sat', '##anden', '##so', '##in'], ['sat', '##anden', '##so', '##in'], ['sat', '##ande', '##ns', '##oin'], ['sat', '##ande', '##ns', '##oin']]"
29783,fermonquins,1.4487116456005884,"[['f', '##er', '##m', '##on', '##qui', '##n', '##s'], ['fer', '##mo', '##n', '##qui', '##n', '##s'], ['fer', '##mon', '##qui', '##n', '##s'], ['fer', '##mon', '##quins'], ['fer', '##mon', '##quin', '##s'], ['fer', '##mon', '##quins'], ['fer', '##mon', '##quins'], ['fer', '##mon', '##quins'], ['fer', '##mon', '##quins']]"
31580,proscrimenvées,1.4487116456005884,"[['pro', '##s', '##c', '##ri', '##me', '##n', '##v', '##ées'], ['pro', '##s', '##cri', '##me', '##n', '##vée', '##s'], ['pros', '##cri', '##me', '##n', '##vées'], ['pros', '##cri', '##men', '##vées'], ['pros', '##cri', '##men', '##vées'], ['pros', '##cri', '##men', '##vées'], ['pros', '##cri', '##men', '##vées'], ['pros', '##cri', '##men', '##vées'], ['pros', '##cri', '##men', '##vées']]"
9900,pouplache,1.4229164972072998,"[['po', '##u', '##p', '##l', '##ac', '##h', '##e'], ['pou', '##pl', '##ach', '##e'], ['pou', '##pl', '##ach', '##e'], ['poup', '##la', '##che'], ['pou', '##pl', '##ache'], ['poup', '##lache'], ['poup', '##lache'], ['poup', '##lac', '##he'], ['poup', '##la', '##che']]"
13133,porvancistractiaux,1.4229164972072998,"[['po', '##r', '##v', '##an', '##ci', '##st', '##ra', '##ct', '##i', '##aux'], ['po', '##r', '##va', '##n', '##ci', '##st', '##ra', '##ct', '##ia', '##ux'], ['por', '##van', '##cis', '##tra', '##ct', '##ia', '##ux'], ['por', '##van', '##cis', '##tra', '##ct', '##ia', '##ux'], ['por', '##van', '##cis', '##tra', '##ct', '##ia', '##ux'], ['por', '##van', '##cis', '##tra', '##ct', '##iaux'], ['por', '##van', '##cis', '##tra', '##ct', '##iaux'], ['por', '##van', '##cis', '##tra', '##ct', '##ia', '##ux'], ['por', '##van', '##cis', '##tra', '##ct', '##ia', '##ux']]"
