,Stimulus,Stdev,Subtokens
2184,dolgraag,1.4740554623801776,"[['d', '##ol', '##g', '##ra', '##ag'], ['do', '##l', '##gra', '##ag'], ['dol', '##gra', '##ag'], ['dolgraag'], ['dol', '##gra', '##ag'], ['dolgraag'], ['dolgraag'], ['dolgraag'], ['dolgraag']]"
7313,moslims,1.4740554623801776,"[['m', '##os', '##l', '##im', '##s'], ['mo', '##sl', '##im', '##s'], ['moslims'], ['moslims'], ['moslims'], ['moslims'], ['moslims'], ['moslims'], ['moslims']]"
8888,rechtstreeks,1.4740554623801776,"[['recht', '##st', '##ree', '##k', '##s'], ['rechts', '##tre', '##ek', '##s'], ['rechtstreeks'], ['rechtstreeks'], ['rechtstreeks'], ['rechtstreeks'], ['rechtstreeks'], ['rechtstreeks'], ['rechtstreeks']]"
2320,draagvlak,1.4487116456005886,"[['dr', '##aag', '##v', '##l', '##ak'], ['draa', '##g', '##vl', '##ak'], ['draag', '##vlak'], ['draagvlak'], ['draagvlak'], ['draagvlak'], ['draagvlak'], ['draagvlak'], ['draagvlak']]"
2827,failliet,1.4487116456005886,"[['f', '##a', '##il', '##l', '##iet'], ['f', '##ail', '##lie', '##t'], ['faill', '##iet'], ['failliet'], ['failliet'], ['failliet'], ['failliet'], ['failliet'], ['failliet']]"
9134,roebels,1.4487116456005886,"[['r', '##oe', '##be', '##l', '##s'], ['r', '##oe', '##bel', '##s'], ['roe', '##bels'], ['roebels'], ['roebels'], ['roebels'], ['roebels'], ['roebels'], ['roebels']]"
11417,tijdschrift,1.4487116456005886,"[['tijd', '##sch', '##r', '##i', '##ft'], ['tijd', '##sch', '##ri', '##ft'], ['tijd', '##schrift'], ['tijdschrift'], ['tijdschrift'], ['tijdschrift'], ['tijdschrift'], ['tijdschrift'], ['tijdschrift']]"
13599,zeldzaam,1.4487116456005886,"[['ze', '##l', '##d', '##z', '##aam'], ['ze', '##l', '##d', '##zaam'], ['zeld', '##zaam'], ['zeldzaam'], ['zeldzaam'], ['zeldzaam'], ['zeldzaam'], ['zeldzaam'], ['zeldzaam']]"
1374,briljant,1.4487116456005884,"[['br', '##il', '##j', '##ant'], ['br', '##il', '##ja', '##n', '##t'], ['br', '##ilj', '##ant'], ['briljant'], ['brilj', '##ant'], ['briljant'], ['briljant'], ['briljant'], ['briljant']]"
2561,dwangsom,1.4487116456005884,"[['d', '##w', '##ang', '##s', '##om'], ['dw', '##ang', '##s', '##om'], ['dwang', '##s', '##om'], ['dwangsom'], ['dwang', '##som'], ['dwangsom'], ['dwangsom'], ['dwangsom'], ['dwangsom']]"
3037,foutloos,1.4487116456005884,"[['f', '##ou', '##t', '##l', '##oo', '##s'], ['fout', '##loos'], ['fout', '##loos'], ['fout', '##loos'], ['fout', '##loos'], ['foutloos'], ['foutloos'], ['foutloos'], ['fout', '##loos']]"
3865,godsnaam,1.4487116456005884,"[['g', '##od', '##s', '##n', '##aam'], ['go', '##d', '##sn', '##aam'], ['god', '##sn', '##aam'], ['godsnaam'], ['god', '##snaam'], ['godsnaam'], ['godsnaam'], ['godsnaam'], ['godsnaam']]"
