,Stimulus,Stdev,Subtokens
26812,viewpoints,1.8257418583505538,"[['v', '##ie', '##w', '##p', '##oin', '##t', '##s'], ['view', '##p', '##oint', '##s'], ['view', '##point', '##s'], ['viewpoint', '##s'], ['view', '##point', '##s'], ['viewpoints'], ['viewpoints'], ['viewpoints'], ['viewpoint', '##s']]"
8052,fairgrounds,1.8257418583505536,"[['f', '##a', '##ir', '##g', '##rou', '##nd', '##s'], ['fair', '##ground', '##s'], ['fair', '##ground', '##s'], ['fair', '##grounds'], ['fair', '##grounds'], ['fairgrounds'], ['fairgrounds'], ['fairgrounds'], ['fairgrounds']]"
21795,sketchbooks,1.8121673811444545,"[['s', '##k', '##et', '##ch', '##b', '##ook', '##s'], ['sk', '##et', '##ch', '##book', '##s'], ['sk', '##et', '##ch', '##book', '##s'], ['sketch', '##books'], ['sketch', '##books'], ['sketch', '##books'], ['sketch', '##books'], ['sketch', '##books'], ['sketch', '##books']]"
25148,thresholds,1.8121673811444545,"[['th', '##re', '##s', '##h', '##ol', '##d', '##s'], ['thr', '##esh', '##old', '##s'], ['thr', '##esh', '##old', '##s'], ['threshold', '##s'], ['threshold', '##s'], ['thresholds'], ['thresholds'], ['threshold', '##s'], ['threshold', '##s']]"
9372,friendships,1.8121673811444543,"[['fr', '##ie', '##nd', '##s', '##h', '##ip', '##s'], ['friends', '##hip', '##s'], ['friendship', '##s'], ['friendship', '##s'], ['friendship', '##s'], ['friendships'], ['friendships'], ['friendships'], ['friendships']]"
24021,subscribed,1.8121673811444543,"[['su', '##b', '##s', '##c', '##r', '##ib', '##ed'], ['subs', '##crib', '##ed'], ['subscrib', '##ed'], ['subscribe', '##d'], ['subscrib', '##ed'], ['subscribed'], ['subscribed'], ['subscribed'], ['subscribed']]"
9000,footpaths,1.7916128329552332,"[['f', '##o', '##ot', '##p', '##at', '##h', '##s'], ['foot', '##p', '##ath', '##s'], ['foot', '##p', '##ath', '##s'], ['foot', '##path', '##s'], ['foot', '##pat', '##h', '##s'], ['footpaths'], ['footpaths'], ['footpath', '##s'], ['footpath', '##s']]"
25440,toddlers,1.7916128329552332,"[['to', '##d', '##d', '##le', '##r', '##s'], ['to', '##d', '##dle', '##r', '##s'], ['to', '##d', '##dle', '##r', '##s'], ['toddler', '##s'], ['toddler', '##s'], ['toddlers'], ['toddlers'], ['toddler', '##s'], ['toddler', '##s']]"
27749,witchcraft,1.7916128329552332,"[['w', '##it', '##ch', '##c', '##ra', '##f', '##t'], ['w', '##itch', '##cr', '##af', '##t'], ['w', '##itch', '##craft'], ['witch', '##craft'], ['witch', '##craft'], ['witch', '##craft'], ['witchcraft'], ['witch', '##craft'], ['witch', '##craft']]"
20515,schoolgirl,1.791612832955233,"[['sc', '##h', '##o', '##ol', '##g', '##ir', '##l'], ['school', '##g', '##irl'], ['school', '##gi', '##r', '##l'], ['school', '##girl'], ['school', '##gi', '##r', '##l'], ['schoolgirl'], ['schoolgirl'], ['school', '##girl'], ['school', '##girl']]"
