Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
bartte,N,6,"['b', 'art', 'te']",2,0.5,649.69,0.92
bartten,N,7,"['b', 'art', 'ten']",2,0.57,689.18,0.97
barzier,N,7,"['b', 'ar', 'zi', 'er']",3,0.43,632.94,0.97
basbaal,N,7,"['bas', 'ba', 'al']",2,0.57,685.54,1.0
baseft,N,6,"['bas', 'eft']",1,0.67,622.53,0.97
basmes,N,6,"['bas', 'mes']",1,0.67,647.14,1.0
basoopt,N,7,"['bas', 'o', 'op', 't']",3,0.43,597.67,1.0
bassat,N,6,"['bas', 's', 'at']",2,0.5,591.08,0.97
bastet,N,6,"['bas', 'te', 't']",2,0.5,646.49,0.97
bastoorns,N,9,"['bas', 'to', 'or', 'n', 's']",4,0.44,652.0,1.0
bastoots,N,8,"['bas', 'to', 'o', 'ts']",3,0.5,603.89,1.0
batak,N,5,"['b', 'at', 'ak']",2,0.4,707.64,1.0
batans,N,6,"['b', 'at', 'ans']",2,0.5,663.71,1.0
bater,N,5,"['b', 'at', 'er']",2,0.4,709.28,0.74
baters,N,6,"['b', 'at', 'ers']",2,0.5,673.23,0.74
batgrond,N,8,"['b', 'at', 'gr', 'ond']",3,0.5,650.41,1.0
batje,N,5,"['b', 'at', 'je']",2,0.4,723.5,0.74
batpad,N,6,"['b', 'at', 'p', 'ad']",3,0.33,693.35,0.97
baven,N,5,"['ba', 'ven']",1,0.6,671.47,0.9
baver,N,5,"['ba', 'ver']",1,0.6,669.78,0.95
baxen,N,5,"['ba', 'x', 'en']",2,0.4,651.5,0.97
bazeegd,N,7,"['ba', 'ze', 'eg', 'd']",3,0.43,638.68,0.97
beaart,N,6,"['be', 'aar', 't']",2,0.5,660.83,0.97
beaasd,N,6,"['be', 'a', 'as', 'd']",3,0.33,648.32,0.97
beals,N,5,"['be', 'als']",1,0.6,651.31,1.0
bealy,N,5,"['be', 'al', 'y']",2,0.4,646.33,1.0
beb,N,3,"['be', 'b']",1,0.33,561.33,1.0
bebaaid,N,7,"['be', 'ba', 'a', 'id']",3,0.43,660.03,1.0
bebaard,N,7,"['be', 'b', 'aar', 'd']",3,0.43,715.17,0.69
bebeelt,N,7,"['be', 'be', 'el', 't']",3,0.43,637.5,0.97
bebenkt,N,7,"['be', 'ben', 'k', 't']",3,0.43,681.7,0.95
bebest,N,6,"['be', 'b', 'est']",2,0.5,625.41,1.0
bebied,N,6,"['be', 'b', 'ie', 'd']",3,0.33,665.94,0.92
bebijk,N,6,"['be', 'bij', 'k']",2,0.5,607.67,1.0
beblier,N,7,"['be', 'bli', 'er']",2,0.57,563.39,1.0
bebon,N,5,"['be', 'b', 'on']",2,0.4,631.79,0.97
bebrenst,N,8,"['be', 'br', 'en', 'st']",3,0.5,630.21,1.0
becht,N,5,"['be', 'cht']",1,0.6,733.63,0.97
bechte,N,6,"['be', 'ch', 'te']",2,0.5,662.36,1.0
bechter,N,7,"['be', 'ch', 'ter']",2,0.57,624.87,1.0
bechtste,N,8,"['be', 'ch', 'ts', 'te']",3,0.5,676.24,1.0
becling,N,7,"['be', 'cl', 'ing']",2,0.57,584.84,1.0
becten,N,6,"['be', 'c', 'ten']",2,0.5,592.86,0.97
bedaarn,N,7,"['be', 'da', 'ar', 'n']",3,0.43,680.61,1.0
bedaft,N,6,"['be', 'da', 'f', 't']",3,0.33,629.14,0.97
bedams,N,6,"['be', 'd', 'am', 's']",3,0.33,584.92,1.0
bedangt,N,7,"['be', 'd', 'ang', 't']",3,0.43,667.97,0.95
bedeefd,N,7,"['be', 'de', 'ef', 'd']",3,0.43,761.18,0.87
bedinct,N,7,"['be', 'd', 'in', 'ct']",3,0.43,606.24,1.0
bedit,N,5,"['be', 'dit']",1,0.6,634.16,0.97
bedkrui,N,7,"['be', 'd', 'k', 'ru', 'i']",4,0.29,720.39,0.95
bedlijk,N,7,"['be', 'd', 'lijk']",2,0.57,717.48,0.92
bedoept,N,7,"['be', 'do', 'ep', 't']",3,0.43,633.82,1.0
bedoogt,N,7,"['be', 'do', 'og', 't']",3,0.43,690.28,0.85
bedraalt,N,8,"['be', 'd', 'ra', 'al', 't']",4,0.38,695.48,0.92
bedraam,N,7,"['be', 'd', 'ra', 'am']",3,0.43,743.04,0.74
bedraar,N,7,"['be', 'd', 'ra', 'ar']",3,0.43,706.26,1.0
bedraast,N,8,"['be', 'd', 'ra', 'as', 't']",4,0.38,676.12,0.92
bedraat,N,7,"['be', 'd', 'ra', 'at']",3,0.43,687.3,0.95
bedram,N,6,"['be', 'dr', 'am']",2,0.5,664.08,1.0
bedreedt,N,8,"['be', 'd', 're', 'ed', 't']",4,0.38,681.97,0.97
bedreesd,N,8,"['be', 'd', 're', 'es', 'd']",4,0.38,736.5,0.74
bedreim,N,7,"['be', 'd', 're', 'im']",3,0.43,674.11,1.0
bedrekt,N,7,"['be', 'd', 're', 'k', 't']",4,0.29,715.86,0.82
bedrend,N,7,"['be', 'dr', 'end']",2,0.57,674.77,1.0
bedriem,N,7,"['be', 'dr', 'ie', 'm']",3,0.43,647.77,0.92
bedriet,N,7,"['be', 'd', 'ri', 'et']",3,0.43,697.87,0.79
bedrijdt,N,8,"['be', 'dr', 'ij', 'd', 't']",4,0.38,719.52,0.87
bedrijns,N,8,"['be', 'dr', 'ijn', 's']",3,0.5,625.49,0.97
bedro,N,5,"['be', 'd', 'ro']",2,0.4,639.22,0.97
bedroed,N,7,"['be', 'd', 'ro', 'ed']",3,0.43,669.46,1.0
bedroem,N,7,"['be', 'd', 'ro', 'em']",3,0.43,723.78,0.95
bedroeps,N,8,"['be', 'd', 'ro', 'ep', 's']",4,0.38,696.11,0.97
bedroept,N,8,"['be', 'd', 'ro', 'ep', 't']",4,0.38,723.28,0.92
bedrok,N,6,"['be', 'd', 'ro', 'k']",3,0.33,745.27,0.92
bedult,N,6,"['be', 'du', 'l', 't']",3,0.33,656.17,0.92
bedwalt,N,7,"['be', 'd', 'w', 'al', 't']",4,0.29,628.79,0.97
bee,N,3,"['be', 'e']",1,0.33,709.74,0.87
beed,N,4,"['be', 'ed']",1,0.5,669.79,0.9
beeds,N,5,"['be', 'ed', 's']",2,0.4,631.76,0.97
beedt,N,5,"['be', 'ed', 't']",2,0.4,715.29,0.92
beedwerk,N,8,"['be', 'ed', 'wer', 'k']",3,0.5,773.85,0.9
beeg,N,4,"['be', 'eg']",1,0.5,656.06,0.95
beeke,N,5,"['be', 'e', 'ke']",2,0.4,604.37,1.0
beel,N,4,"['be', 'el']",1,0.5,666.37,0.92
beelde,N,6,"['be', 'el', 'de']",2,0.5,770.67,0.18
beeldpoos,N,9,"['be', 'el', 'd', 'po', 'os']",4,0.44,719.45,1.0
beeltjes,N,8,"['be', 'el', 't', 'j', 'es']",4,0.38,692.76,0.82
beem,N,4,"['be', 'em']",1,0.5,642.54,0.97
beening,N,7,"['been', 'ing']",1,0.71,676.78,0.95
beepbeeld,N,9,"['be', 'ep', 'be', 'el', 'd']",4,0.44,699.86,1.0
beernen,N,7,"['be', 'er', 'nen']",2,0.57,690.03,1.0
bees,N,4,"['be', 'es']",1,0.5,718.04,0.77
beesden,N,7,"['be', 'es', 'den']",2,0.57,685.44,0.95
beestschaak,N,11,"['be', 'est', 'sch', 'a', 'ak']",4,0.55,686.0,0.95
beestschern,N,11,"['be', 'est', 'sch', 'er', 'n']",4,0.55,720.05,1.0
beeten,N,6,"['be', 'et', 'en']",2,0.5,692.61,0.85
beeter,N,6,"['be', 'et', 'er']",2,0.5,698.08,0.95
beetwand,N,8,"['be', 'et', 'w', 'and']",3,0.5,693.42,0.97
befijpt,N,7,"['be', 'f', 'ij', 'p', 't']",4,0.29,611.05,1.0
befluit,N,7,"['be', 'f', 'lu', 'it']",3,0.43,794.1,0.82
beg,N,3,"['be', 'g']",1,0.33,602.92,0.97
begaald,N,7,"['be', 'ga', 'al', 'd']",3,0.43,660.27,0.97
begaard,N,7,"['be', 'ga', 'ard']",2,0.57,794.94,0.67
begalt,N,6,"['be', 'g', 'al', 't']",3,0.33,616.97,0.97
begast,N,6,"['be', 'g', 'as', 't']",3,0.33,718.33,0.95
begen,N,5,"['be', 'gen']",1,0.6,628.21,1.0
begielt,N,7,"['be', 'gi', 'el', 't']",3,0.43,640.85,1.0
beglank,N,7,"['be', 'g', 'lan', 'k']",3,0.43,677.58,0.97
begook,N,6,"['be', 'go', 'ok']",2,0.5,599.18,1.0
begookt,N,7,"['be', 'go', 'ok', 't']",3,0.43,602.49,1.0
begram,N,6,"['be', 'gr', 'am']",2,0.5,635.05,1.0
begrast,N,7,"['be', 'gr', 'as', 't']",3,0.43,714.59,0.82
begriet,N,7,"['be', 'gr', 'i', 'et']",3,0.43,712.08,1.0
begrif,N,6,"['be', 'gr', 'if']",2,0.5,723.82,0.87
begroog,N,7,"['be', 'gr', 'oo', 'g']",3,0.43,679.74,1.0
begroort,N,8,"['be', 'gr', 'o', 'or', 't']",4,0.38,665.87,0.97
behach,N,6,"['be', 'ha', 'ch']",2,0.5,601.57,1.0
behangs,N,7,"['be', 'h', 'ang', 's']",3,0.43,715.17,0.77
behart,N,6,"['be', 'h', 'art']",2,0.5,705.22,0.9
behat,N,5,"['be', 'h', 'at']",2,0.4,624.45,1.0
beheeld,N,7,"['be', 'he', 'el', 'd']",3,0.43,740.09,0.9
beheept,N,7,"['be', 'he', 'ep', 't']",3,0.43,688.92,0.97
behelt,N,6,"['be', 'he', 'l', 't']",3,0.33,621.49,0.92
behiegt,N,7,"['be', 'h', 'ie', 'g', 't']",4,0.29,607.59,1.0
behiel,N,6,"['be', 'hi', 'el']",2,0.5,638.16,0.79
behoel,N,6,"['be', 'ho', 'el']",2,0.5,646.97,1.0
behoogst,N,8,"['be', 'ho', 'og', 'st']",3,0.5,704.83,0.95
behurg,N,6,"['be', 'h', 'ur', 'g']",3,0.33,619.49,0.97
behuurd,N,7,"['be', 'hu', 'ur', 'd']",3,0.43,872.38,0.67
beigen,N,6,"['be', 'i', 'gen']",2,0.5,720.96,0.82
beiken,N,6,"['be', 'i', 'ken']",2,0.5,658.26,1.0
beiker,N,6,"['be', 'ik', 'er']",2,0.5,621.46,0.95
beikjes,N,7,"['be', 'ik', 'j', 'es']",3,0.43,666.72,0.95
beimty,N,6,"['be', 'im', 't', 'y']",3,0.33,590.79,1.0
beimty's,N,8,"['be', 'im', 't', 'y', ""'"", 's']",5,0.25,597.41,1.0
beinde,N,6,"['be', 'in', 'de']",2,0.5,697.6,0.92
beintje,N,7,"['be', 'int', 'je']",2,0.57,614.85,1.0
beintjes,N,8,"['be', 'int', 'j', 'es']",3,0.5,660.81,0.97
beisjes,N,7,"['be', 'is', 'j', 'es']",3,0.43,642.03,0.97
beiten,N,6,"['be', 'it', 'en']",2,0.5,746.3,0.87
beivel,N,6,"['be', 'i', 'vel']",2,0.5,672.77,0.95
bekaald,N,7,"['be', 'k', 'a', 'al', 'd']",4,0.29,694.43,0.92
bekaard,N,7,"['be', 'k', 'aar', 'd']",3,0.43,679.8,0.92
beke,N,4,"['be', 'ke']",1,0.5,665.36,0.9
beking,N,6,"['be', 'k', 'ing']",2,0.5,679.41,0.92
bekler,N,6,"['be', 'k', 'l', 'er']",3,0.33,613.51,1.0
beklort,N,7,"['be', 'k', 'l', 'or', 't']",4,0.29,636.64,1.0
beknam,N,6,"['be', 'k', 'n', 'am']",3,0.33,747.47,0.97
bekraad,N,7,"['be', 'k', 'ra', 'ad']",3,0.43,706.42,1.0
bekrapt,N,7,"['be', 'k', 'ra', 'p', 't']",4,0.29,798.57,0.67
bekreend,N,8,"['be', 'k', 're', 'end']",3,0.5,618.65,1.0
bekrijt,N,7,"['be', 'k', 'rij', 't']",3,0.43,752.43,0.77
bekroort,N,8,"['be', 'k', 'ro', 'or', 't']",4,0.38,703.51,0.97
bekruisd,N,8,"['be', 'k', 'ru', 'is', 'd']",4,0.38,851.05,0.62
bekwat,N,6,"['be', 'k', 'wat']",2,0.5,684.03,1.0
bekweeg,N,7,"['be', 'k', 'we', 'eg']",3,0.43,664.71,0.92
belaak,N,6,"['be', 'la', 'ak']",2,0.5,609.92,0.97
belaamd,N,7,"['be', 'la', 'am', 'd']",3,0.43,681.97,1.0
belaap,N,6,"['be', 'la', 'ap']",2,0.5,592.08,1.0
belaart,N,7,"['be', 'la', 'art']",2,0.57,691.19,0.97
belapt,N,6,"['be', 'la', 'p', 't']",3,0.33,730.31,0.87
beld,N,4,"['b', 'el', 'd']",2,0.25,720.1,0.9
belder,N,6,"['b', 'el', 'der']",2,0.5,643.86,0.97
belders,N,7,"['b', 'el', 'der', 's']",3,0.43,670.61,0.97
belding,N,7,"['b', 'el', 'ding']",2,0.57,680.54,1.0
belecht,N,7,"['be', 'le', 'cht']",2,0.57,730.36,0.95
belect,N,6,"['be', 'le', 'ct']",2,0.5,628.68,1.0
beleeg,N,6,"['be', 'le', 'eg']",2,0.5,753.95,0.97
beleegt,N,7,"['be', 'le', 'eg', 't']",3,0.43,701.75,0.92
beleeld,N,7,"['be', 'le', 'el', 'd']",3,0.43,733.58,0.95
beleelt,N,7,"['be', 'le', 'el', 't']",3,0.43,681.84,0.97
beleemd,N,7,"['be', 'le', 'em', 'd']",3,0.43,651.15,0.95
belen,N,5,"['b', 'el', 'en']",2,0.4,744.59,0.97
beler,N,5,"['b', 'el', 'er']",2,0.4,643.62,1.0
belers,N,6,"['b', 'el', 'ers']",2,0.5,683.03,0.95
belge,N,5,"['b', 'el', 'ge']",2,0.4,755.11,0.82
belied,N,6,"['b', 'el', 'ie', 'd']",3,0.33,616.36,0.95
beliend,N,7,"['b', 'el', 'i', 'end']",3,0.43,657.38,1.0
belin,N,5,"['b', 'el', 'in']",2,0.4,601.46,1.0
belkzand,N,8,"['b', 'el', 'k', 'z', 'and']",4,0.38,661.05,1.0
belocht,N,7,"['b', 'el', 'o', 'cht']",3,0.43,613.82,1.0
beloefd,N,7,"['b', 'el', 'o', 'ef', 'd']",4,0.29,693.83,0.92
beloep,N,6,"['b', 'el', 'o', 'ep']",3,0.33,689.74,0.97
belom,N,5,"['b', 'el', 'om']",2,0.4,625.22,0.95
belond,N,6,"['b', 'el', 'ond']",2,0.5,691.92,0.97
belood,N,6,"['b', 'el', 'oo', 'd']",3,0.33,637.73,0.95
belooid,N,7,"['b', 'el', 'oo', 'id']",3,0.43,699.31,0.95
beloom,N,6,"['b', 'el', 'o', 'om']",3,0.33,652.24,1.0
beloort,N,7,"['b', 'el', 'o', 'or', 't']",4,0.29,624.71,0.97
belost,N,6,"['b', 'el', 'os', 't']",3,0.33,708.72,0.92
belp,N,4,"['b', 'el', 'p']",2,0.25,613.87,1.0
belpt,N,5,"['b', 'el', 'p', 't']",3,0.2,624.95,1.0
bels,N,4,"['b', 'el', 's']",2,0.25,723.88,0.92
belte,N,5,"['b', 'el', 'te']",2,0.4,772.6,0.87
bem,N,3,"['be', 'm']",1,0.33,605.08,1.0
bemaag,N,6,"['be', 'ma', 'ag']",2,0.5,658.61,1.0
bemaagt,N,7,"['be', 'ma', 'ag', 't']",3,0.43,700.74,0.95
bemaamd,N,7,"['be', 'ma', 'am', 'd']",3,0.43,755.43,0.92
bemal,N,5,"['be', 'm', 'al']",2,0.4,593.29,1.0
bemeekt,N,7,"['be', 'me', 'ek', 't']",3,0.43,721.32,0.9
bemeelt,N,7,"['be', 'me', 'el', 't']",3,0.43,656.25,0.92
bemeerd,N,7,"['be', 'me', 'er', 'd']",3,0.43,746.84,0.87
bemeis,N,6,"['be', 'me', 'is']",2,0.5,620.59,1.0
bemen,N,5,"['be', 'men']",1,0.6,662.78,1.0
bemend,N,6,"['be', 'm', 'end']",2,0.5,632.47,1.0
bemetst,N,7,"['be', 'met', 'st']",2,0.57,850.47,0.59
bemiest,N,7,"['be', 'mi', 'est']",2,0.57,675.51,1.0
bemieu,N,6,"['be', 'm', 'ie', 'u']",3,0.33,596.72,1.0
bemieuw,N,7,"['be', 'm', 'ie', 'u', 'w']",4,0.29,660.34,1.0
bemijk,N,6,"['be', 'm', 'ijk']",2,0.5,618.62,1.0
bemil,N,5,"['be', 'mil']",1,0.6,589.94,0.95
bemild,N,6,"['be', 'mil', 'd']",2,0.5,770.34,0.9
bemoom,N,6,"['be', 'mo', 'om']",2,0.5,591.05,1.0
bemot,N,5,"['be', 'mo', 't']",2,0.4,658.31,0.97
bemunt,N,6,"['be', 'mun', 't']",2,0.5,762.33,0.74
benaald,N,7,"['ben', 'a', 'al', 'd']",3,0.43,725.62,0.9
benaardt,N,8,"['ben', 'aar', 'd', 't']",3,0.5,694.46,0.95
bene,N,4,"['ben', 'e']",1,0.5,655.47,0.85
beneel,N,6,"['ben', 'e', 'el']",2,0.5,616.24,0.97
beneelt,N,7,"['ben', 'e', 'el', 't']",3,0.43,627.56,0.92
beneend,N,7,"['ben', 'een', 'd']",2,0.57,656.16,0.97
beneent,N,7,"['ben', 'e', 'ent']",2,0.57,647.63,0.92
beneerd,N,7,"['ben', 'e', 'er', 'd']",3,0.43,634.76,0.92
beneidt,N,7,"['ben', 'e', 'id', 't']",3,0.43,602.07,0.79
beng,N,4,"['ben', 'g']",1,0.5,656.62,0.87
benger,N,6,"['ben', 'ger']",1,0.67,645.84,1.0
bengpil,N,7,"['ben', 'g', 'p', 'il']",3,0.43,612.97,0.97
benk,N,4,"['ben', 'k']",1,0.5,623.58,0.97
benken,N,6,"['ben', 'ken']",1,0.67,659.41,0.97
benocht,N,7,"['ben', 'o', 'cht']",2,0.57,645.03,1.0
benog,N,5,"['ben', 'og']",1,0.6,590.39,0.92
benot,N,5,"['ben', 'o', 't']",2,0.4,777.62,0.69
benten,N,6,"['b', 'ent', 'en']",2,0.5,618.59,1.0
bentog,N,6,"['b', 'ent', 'og']",2,0.5,616.11,1.0
benttand,N,8,"['b', 'ent', 't', 'and']",3,0.5,650.54,1.0
benucht,N,7,"['ben', 'u', 'cht']",2,0.57,694.86,0.92
benzing,N,7,"['ben', 'z', 'ing']",2,0.57,668.64,0.92
bep,N,3,"['be', 'p']",1,0.33,625.86,0.95
bepaat,N,6,"['be', 'pa', 'at']",2,0.5,616.47,1.0
bepag,N,5,"['be', 'pa', 'g']",2,0.4,584.26,1.0
bepant,N,6,"['be', 'p', 'ant']",2,0.5,652.5,0.97
bepen,N,5,"['be', 'pen']",1,0.6,625.37,0.97
beper,N,5,"['be', 'per']",1,0.6,630.74,1.0
bepi,N,4,"['be', 'p', 'i']",2,0.25,552.47,1.0
bepin,N,5,"['be', 'p', 'in']",2,0.4,581.89,1.0
beplaap,N,7,"['be', 'pla', 'ap']",2,0.57,616.87,1.0
beplaat,N,7,"['be', 'pla', 'at']",2,0.57,716.29,0.95
beplam,N,6,"['be', 'pla', 'm']",2,0.5,647.47,0.92
beplast,N,7,"['be', 'pla', 'st']",2,0.57,733.33,0.44
bepleid,N,7,"['be', 'ple', 'id']",2,0.57,666.36,0.72
beploot,N,7,"['be', 'p', 'lo', 'o', 't']",4,0.29,644.3,0.97
beplop,N,6,"['be', 'pl', 'op']",2,0.5,596.73,0.97
bepluk,N,6,"['be', 'pl', 'u', 'k']",3,0.33,648.29,1.0
beplukt,N,7,"['be', 'pl', 'u', 'k', 't']",4,0.29,755.2,0.64
bepoelt,N,7,"['be', 'po', 'el', 't']",3,0.43,699.28,0.95
bepoen,N,6,"['be', 'po', 'en']",2,0.5,585.08,1.0
bepoord,N,7,"['be', 'po', 'ord']",2,0.57,709.5,0.92
bepraalt,N,8,"['be', 'pr', 'a', 'al', 't']",4,0.38,660.78,1.0
beproek,N,7,"['be', 'pro', 'ek']",2,0.57,671.18,0.97
ber,N,3,['ber'],0,0.67,596.18,0.97
beraart,N,7,"['ber', 'aar', 't']",2,0.57,690.13,1.0
berangt,N,7,"['ber', 'ang', 't']",2,0.57,655.87,1.0
berast,N,6,"['ber', 'as', 't']",2,0.5,697.28,1.0
berder,N,6,"['ber', 'der']",1,0.67,630.69,0.97
bereefd,N,7,"['b', 'ere', 'ef', 'd']",3,0.43,654.46,0.97
bereekt,N,7,"['b', 'ere', 'ek', 't']",3,0.43,761.33,0.92
bereel,N,6,"['b', 'ere', 'el']",2,0.5,613.79,1.0
bereemt,N,7,"['b', 'ere', 'em', 't']",3,0.43,629.11,1.0
bereigd,N,7,"['b', 'ere', 'ig', 'd']",3,0.43,775.55,0.77
berens,N,6,"['ber', 'ens']",1,0.67,727.31,0.92
berest,N,6,"['ber', 'est']",1,0.67,657.05,0.97
bermaal,N,7,"['ber', 'ma', 'al']",2,0.57,616.08,1.0
bermet,N,6,"['ber', 'met']",1,0.67,589.39,0.97
bern,N,4,"['ber', 'n']",1,0.5,670.39,0.82
beroei,N,6,"['ber', 'o', 'e', 'i']",3,0.33,683.47,0.9
beroogt,N,7,"['ber', 'oo', 'g', 't']",3,0.43,650.5,0.97
berpen,N,6,"['ber', 'pen']",1,0.67,670.34,0.9
berpers,N,7,"['ber', 'per', 's']",2,0.57,607.51,0.97
berpstaats,N,10,"['ber', 'p', 'sta', 'at', 's']",4,0.5,705.89,0.97
bertaal,N,7,"['ber', 'ta', 'al']",2,0.57,667.97,0.97
bertend,N,7,"['ber', 'ten', 'd']",2,0.57,614.15,1.0
beruild,N,7,"['ber', 'u', 'il', 'd']",3,0.43,711.21,0.85
berzisch,N,8,"['ber', 'z', 'is', 'ch']",3,0.5,628.69,1.0
besaald,N,7,"['b', 'es', 'a', 'al', 'd']",4,0.29,635.29,1.0
besalt,N,6,"['b', 'es', 'al', 't']",3,0.33,614.38,1.0
beschaagt,N,9,"['b', 'es', 'cha', 'ag', 't']",4,0.44,694.19,0.97
beschaai,N,8,"['b', 'es', 'cha', 'a', 'i']",4,0.38,710.63,0.97
beschaat,N,8,"['b', 'es', 'cha', 'at']",3,0.5,713.53,0.87
beschard,N,8,"['b', 'es', 'ch', 'ard']",3,0.5,635.84,0.97
bescheelt,N,9,"['b', 'es', 'che', 'el', 't']",4,0.44,771.79,0.9
bescheemt,N,9,"['b', 'es', 'che', 'em', 't']",4,0.44,772.57,0.97
bescheept,N,9,"['b', 'es', 'che', 'ep', 't']",4,0.44,772.41,0.62
beschen,N,7,"['b', 'es', 'ch', 'en']",3,0.43,658.0,1.0
beschinkt,N,9,"['b', 'es', 'ch', 'in', 'k', 't']",5,0.33,823.79,0.95
beschook,N,8,"['b', 'es', 'ch', 'ook']",3,0.5,713.59,0.97
beschoon,N,8,"['b', 'es', 'cho', 'on']",3,0.5,753.33,0.87
beschreeg,N,9,"['b', 'es', 'ch', 're', 'eg']",4,0.44,662.03,0.92
beschrijpt,N,10,"['b', 'es', 'ch', 'rij', 'p', 't']",5,0.4,715.9,0.95
beschroom,N,9,"['b', 'es', 'ch', 'ro', 'om']",4,0.44,724.96,0.82
beschurfd,N,9,"['b', 'es', 'ch', 'ur', 'f', 'd']",5,0.33,742.14,0.77
beslaaf,N,7,"['b', 'es', 'la', 'af']",3,0.43,693.19,0.95
beslam,N,6,"['b', 'es', 'la', 'm']",3,0.33,641.0,1.0
besleer,N,7,"['b', 'es', 'le', 'er']",3,0.43,677.14,0.97
beslid,N,6,"['b', 'es', 'li', 'd']",3,0.33,682.7,0.97
besloep,N,7,"['b', 'es', 'lo', 'ep']",3,0.43,720.85,0.92
beslooid,N,8,"['b', 'es', 'lo', 'o', 'id']",4,0.38,657.25,0.92
besmeekt,N,8,"['b', 'es', 'me', 'ek', 't']",4,0.38,818.37,0.62
besof,N,5,"['b', 'es', 'of']",2,0.4,646.61,0.95
beson,N,5,"['b', 'es', 'on']",2,0.4,612.38,1.0
besp,N,4,"['b', 'es', 'p']",2,0.25,639.59,0.97
bespaakt,N,8,"['b', 'es', 'pa', 'ak', 't']",4,0.38,732.65,0.9
bespaan,N,7,"['b', 'es', 'pa', 'an']",3,0.43,702.92,0.97
bespeekt,N,8,"['b', 'es', 'pe', 'ek', 't']",4,0.38,865.67,0.79
bespreild,N,9,"['b', 'es', 'pre', 'il', 'd']",4,0.44,726.27,1.0
bestaft,N,7,"['b', 'esta', 'f', 't']",3,0.43,818.22,0.72
bestands,N,8,"['b', 'est', 'and', 's']",3,0.5,892.53,0.49
bestapt,N,7,"['b', 'esta', 'p', 't']",3,0.43,772.48,0.74
bestest,N,7,"['b', 'est', 'est']",2,0.57,773.49,0.95
bestold,N,7,"['b', 'es', 'to', 'ld']",3,0.43,710.38,0.95
bestoogt,N,8,"['b', 'es', 'to', 'og', 't']",4,0.38,718.51,0.95
bestoom,N,7,"['b', 'es', 'to', 'om']",3,0.43,726.12,0.9
bestraagt,N,9,"['b', 'es', 'tra', 'ag', 't']",4,0.44,696.75,0.95
bestras,N,7,"['b', 'es', 'tr', 'as']",3,0.43,607.38,0.97
bestreefd,N,9,"['b', 'est', 're', 'ef', 'd']",4,0.44,800.26,0.69
bestreeld,N,9,"['b', 'est', 're', 'el', 'd']",4,0.44,812.0,0.33
bestrijg,N,8,"['b', 'es', 'tr', 'ij', 'g']",4,0.38,677.14,1.0
bestroord,N,9,"['b', 'es', 'tro', 'ord']",3,0.56,773.97,0.92
bestuikt,N,8,"['b', 'est', 'u', 'ik', 't']",4,0.38,786.43,0.79
besum,N,5,"['b', 'es', 'u', 'm']",3,0.2,578.82,1.0
betaap,N,6,"['b', 'et', 'a', 'ap']",3,0.33,616.97,0.97
betat,N,5,"['b', 'et', 'at']",2,0.4,596.41,0.97
beteed,N,6,"['be', 'te', 'ed']",2,0.5,674.57,0.95
betieuw,N,7,"['be', 'tie', 'u', 'w']",3,0.43,597.95,1.0
betje,N,5,"['b', 'et', 'je']",2,0.4,693.19,0.92
betjes,N,6,"['b', 'et', 'j', 'es']",3,0.33,667.31,0.92
betooft,N,7,"['b', 'et', 'o', 'of', 't']",4,0.29,669.05,1.0
betooid,N,7,"['b', 'et', 'oo', 'id']",3,0.43,734.93,0.69
betoord,N,7,"['b', 'et', 'o', 'ord']",3,0.43,682.36,0.97
betralt,N,7,"['b', 'et', 'r', 'al', 't']",4,0.29,666.61,0.97
betreekt,N,8,"['b', 'et', 're', 'ek', 't']",4,0.38,753.64,0.95
betremd,N,7,"['b', 'et', 're', 'm', 'd']",4,0.29,733.61,0.92
bets,N,4,"['b', 'et', 's']",2,0.25,607.84,0.97
beuden,N,6,"['be', 'u', 'den']",2,0.5,627.42,1.0
beuen,N,5,"['be', 'u', 'en']",2,0.4,653.79,1.0
beuland,N,7,"['be', 'ul', 'and']",2,0.57,629.56,1.0
beulig,N,6,"['be', 'u', 'li', 'g']",3,0.33,724.44,0.9
beus,N,4,"['be', 'us']",1,0.5,625.33,1.0
beut,N,4,"['be', 'ut']",1,0.5,661.61,0.95
beuten,N,6,"['be', 'u', 'ten']",2,0.5,677.37,0.95
bevaalt,N,7,"['be', 'va', 'al', 't']",3,0.43,695.41,0.95
bevacht,N,7,"['be', 'va', 'cht']",2,0.57,689.67,0.95
bevakt,N,6,"['be', 'va', 'k', 't']",3,0.33,654.19,0.92
bevangd,N,7,"['be', 'van', 'g', 'd']",3,0.43,771.83,0.77
bevank,N,6,"['be', 'van', 'k']",2,0.5,596.33,1.0
bevast,N,6,"['be', 'v', 'as', 't']",3,0.33,755.0,0.82
beve,N,4,"['be', 've']",1,0.5,646.11,0.92
beveisd,N,7,"['be', 've', 'is', 'd']",3,0.43,707.5,0.92
beveld,N,6,"['be', 'vel', 'd']",2,0.5,725.93,0.87
beverft,N,7,"['be', 'ver', 'f', 't']",3,0.43,687.61,0.87
beverst,N,7,"['be', 'ver', 'st']",2,0.57,643.91,0.95
bevijkt,N,7,"['be', 'v', 'ijk', 't']",3,0.43,606.89,0.95
bevoemd,N,7,"['be', 'vo', 'em', 'd']",3,0.43,596.0,0.97
