Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
amom,N,4,"['a', '##m', '##om']",2,0.25,694.59,0.98
amoubt,N,6,"['a', '##m', '##ou', '##b', '##t']",4,0.17,636.31,0.98
ampaigns,N,8,"['a', '##mp', '##a', '##ign', '##s']",4,0.38,612.55,1.0
ampgrair,N,8,"['a', '##mp', '##g', '##ra', '##ir']",4,0.38,612.21,1.0
ampgrairs,N,9,"['a', '##mp', '##g', '##ra', '##ir', '##s']",5,0.33,624.18,1.0
ampist,N,6,"['a', '##mp', '##ist']",2,0.5,718.37,0.95
ampiste,N,7,"['a', '##mp', '##ist', '##e']",3,0.43,615.36,1.0
amplal,N,6,"['a', '##mp', '##l', '##al']",3,0.33,578.55,1.0
amrays,N,6,"['a', '##m', '##ra', '##y', '##s']",4,0.17,614.75,0.97
amsha,N,5,"['a', '##m', '##s', '##h', '##a']",4,0.0,527.84,1.0
amsice,N,6,"['a', '##m', '##s', '##ice']",3,0.33,542.98,1.0
amsine,N,6,"['a', '##m', '##s', '##ine']",3,0.33,583.46,0.98
amtan,N,5,"['a', '##m', '##t', '##an']",3,0.2,554.22,1.0
amwere,N,6,"['a', '##m', '##w', '##ere']",3,0.33,552.92,1.0
amwight,N,7,"['a', '##m', '##w', '##ight']",3,0.43,643.36,0.98
anacs,N,5,"['an', '##ac', '##s']",2,0.4,563.15,1.0
anains,N,6,"['an', '##ain', '##s']",2,0.5,580.15,1.0
anarms,N,6,"['an', '##ar', '##m', '##s']",3,0.33,597.6,1.0
anbet,N,5,"['an', '##b', '##et']",2,0.4,561.84,1.0
anbrams,N,7,"['an', '##b', '##ra', '##m', '##s']",4,0.29,565.28,1.0
anceards,N,8,"['an', '##ce', '##ard', '##s']",3,0.5,597.85,1.0
anced,N,5,"['an', '##ce', '##d']",2,0.4,628.86,0.92
anch,N,4,"['an', '##ch']",1,0.5,661.16,0.87
ancher,N,6,"['an', '##ch', '##er']",2,0.5,801.05,0.63
anches,N,6,"['an', '##ch', '##es']",2,0.5,694.43,0.92
anchpays,N,8,"['an', '##ch', '##p', '##ays']",3,0.5,619.68,1.0
anchta,N,6,"['an', '##ch', '##t', '##a']",3,0.33,587.97,1.0
ancilled,N,8,"['an', '##c', '##ill', '##ed']",3,0.5,652.92,0.97
ancing,N,6,"['an', '##c', '##ing']",2,0.5,645.23,0.92
ancoose,N,7,"['an', '##c', '##o', '##ose']",3,0.43,564.13,0.98
ancs,N,4,"['an', '##c', '##s']",2,0.25,578.47,1.0
ancy,N,4,"['an', '##c', '##y']",2,0.25,613.0,1.0
andas,N,5,"['and', '##as']",1,0.6,592.46,0.98
andow,N,5,"['and', '##ow']",1,0.6,576.38,0.98
andrar,N,6,"['and', '##ra', '##r']",2,0.5,596.87,1.0
andrars,N,7,"['and', '##ra', '##r', '##s']",3,0.43,598.88,1.0
anea,N,4,"['an', '##e', '##a']",2,0.25,597.5,0.98
aneat,N,5,"['an', '##e', '##at']",2,0.4,561.33,1.0
aneau,N,5,"['an', '##e', '##a', '##u']",3,0.2,545.15,1.0
anebome,N,7,"['an', '##e', '##b', '##ome']",3,0.43,598.42,1.0
aned,N,4,"['an', '##ed']",1,0.5,584.64,0.99
anemns,N,6,"['an', '##em', '##n', '##s']",3,0.33,656.53,1.0
aner,N,4,"['an', '##er']",1,0.5,587.95,1.0
anfals,N,6,"['an', '##f', '##al', '##s']",3,0.33,613.85,0.98
anfol,N,5,"['an', '##f', '##ol']",2,0.4,566.85,1.0
angder,N,6,"['an', '##g', '##d', '##er']",3,0.33,618.74,1.0
angders,N,7,"['an', '##g', '##d', '##ers']",3,0.43,593.37,1.0
angdete,N,7,"['an', '##g', '##d', '##et', '##e']",4,0.29,607.63,1.0
angeing,N,7,"['an', '##ge', '##ing']",2,0.57,827.3,0.95
angies,N,6,"['an', '##g', '##ies']",2,0.5,658.76,0.9
angkill,N,7,"['an', '##g', '##k', '##ill']",3,0.43,550.6,1.0
angrired,N,8,"['an', '##g', '##r', '##ire', '##d']",4,0.38,638.17,1.0
angsits,N,7,"['an', '##g', '##s', '##it', '##s']",4,0.29,645.9,1.0
anguals,N,7,"['an', '##g', '##u', '##al', '##s']",4,0.29,635.71,0.95
anid,N,4,"['an', '##id']",1,0.5,641.58,1.0
anire,N,5,"['an', '##ire']",1,0.6,579.66,1.0
anired,N,6,"['an', '##ire', '##d']",2,0.5,622.26,1.0
ankhiles,N,8,"['an', '##k', '##h', '##ile', '##s']",4,0.38,633.51,1.0
ankicks,N,7,"['an', '##k', '##ick', '##s']",3,0.43,669.68,1.0
anks,N,4,"['an', '##ks']",1,0.5,625.53,0.95
annaled,N,7,"['an', '##n', '##al', '##ed']",3,0.43,716.23,0.85
annalked,N,8,"['an', '##n', '##al', '##k', '##ed']",4,0.38,614.29,1.0
annatched,N,9,"['an', '##n', '##at', '##ch', '##ed']",4,0.44,648.52,1.0
annaws,N,6,"['an', '##n', '##a', '##w', '##s']",4,0.17,571.41,1.0
anned,N,5,"['an', '##n', '##ed']",2,0.4,644.95,0.97
anneived,N,8,"['an', '##n', '##e', '##ive', '##d']",4,0.38,605.25,0.97
annise,N,6,"['an', '##n', '##is', '##e']",3,0.33,634.22,0.84
anob,N,4,"['an', '##ob']",1,0.5,654.81,0.95
anom,N,4,"['an', '##om']",1,0.5,679.29,0.85
anopt,N,5,"['an', '##op', '##t']",2,0.4,568.88,1.0
anote,N,5,"['an', '##ot', '##e']",2,0.4,752.79,0.8
ansham,N,6,"['an', '##s', '##h', '##am']",3,0.33,626.86,0.97
anshrix,N,7,"['an', '##s', '##h', '##r', '##i', '##x']",5,0.14,615.65,1.0
anslipt,N,7,"['an', '##s', '##l', '##ip', '##t']",4,0.29,590.35,1.0
ansshome,N,8,"['an', '##s', '##s', '##h', '##ome']",4,0.38,652.03,1.0
anst,N,4,"['an', '##st']",1,0.5,671.32,0.89
ansus,N,5,"['an', '##s', '##us']",2,0.4,702.74,0.95
ansuy,N,5,"['an', '##s', '##u', '##y']",3,0.2,532.27,0.97
ansved,N,6,"['an', '##s', '##ve', '##d']",3,0.33,574.35,1.0
answens,N,7,"['an', '##s', '##w', '##ens']",3,0.43,646.2,0.95
antail,N,6,"['an', '##t', '##ail']",2,0.5,669.06,0.95
antalves,N,8,"['an', '##t', '##al', '##ve', '##s']",4,0.38,623.03,1.0
antarme,N,7,"['an', '##t', '##ar', '##m', '##e']",4,0.29,558.92,1.0
antaxe,N,6,"['an', '##t', '##a', '##x', '##e']",4,0.17,602.78,0.97
antaxed,N,7,"['an', '##t', '##a', '##x', '##ed']",4,0.29,602.08,1.0
antay,N,5,"['an', '##t', '##ay']",2,0.4,637.92,1.0
anteging,N,8,"['an', '##t', '##e', '##g', '##ing']",4,0.38,624.65,1.0
anthel,N,6,"['an', '##th', '##el']",2,0.5,680.03,1.0
anthorse,N,8,"['an', '##th', '##ors', '##e']",3,0.5,667.59,0.97
antiss,N,6,"['an', '##t', '##is', '##s']",3,0.33,630.03,0.95
antleres,N,8,"['an', '##t', '##le', '##re', '##s']",4,0.38,794.41,0.92
antox,N,5,"['an', '##t', '##o', '##x']",3,0.2,593.64,0.98
antu,N,4,"['an', '##t', '##u']",2,0.25,535.37,1.0
antyl,N,5,"['an', '##t', '##y', '##l']",3,0.2,578.11,1.0
anun,N,4,"['an', '##un']",1,0.5,673.9,0.88
anveashed,N,9,"['an', '##ve', '##as', '##he', '##d']",4,0.44,669.89,1.0
anvend,N,6,"['an', '##ve', '##nd']",2,0.5,600.71,1.0
anvy,N,4,"['an', '##v', '##y']",2,0.25,668.65,0.98
anwot,N,5,"['an', '##w', '##ot']",2,0.4,566.29,1.0
anx,N,3,"['an', '##x']",1,0.33,604.81,0.97
anyne,N,5,"['any', '##n', '##e']",2,0.4,541.69,1.0
aoade,N,5,"['a', '##o', '##ade']",2,0.4,562.75,1.0
aoers,N,5,"['a', '##o', '##ers']",2,0.4,547.25,1.0
aoft,N,4,"['a', '##o', '##f', '##t']",3,0.0,601.39,1.0
aouse,N,5,"['a', '##ous', '##e']",2,0.4,630.86,0.97
apeard,N,6,"['a', '##p', '##ear', '##d']",3,0.33,675.76,0.92
apeeve,N,6,"['a', '##p', '##e', '##e', '##ve']",4,0.17,595.31,0.97
aper,N,4,"['a', '##p', '##er']",2,0.25,556.77,1.0
apests,N,6,"['a', '##p', '##est', '##s']",3,0.33,662.09,0.97
apevouse,N,8,"['a', '##p', '##e', '##v', '##ous', '##e']",5,0.25,604.05,1.0
apeze,N,5,"['a', '##p', '##e', '##z', '##e']",4,0.0,628.27,0.92
aphed,N,5,"['a', '##p', '##he', '##d']",3,0.2,553.11,0.95
aphoot,N,6,"['a', '##p', '##h', '##o', '##ot']",4,0.17,544.51,1.0
aphs,N,4,"['a', '##p', '##h', '##s']",3,0.0,641.54,1.0
apile,N,5,"['a', '##p', '##ile']",2,0.4,654.91,0.95
apille,N,6,"['a', '##p', '##ill', '##e']",3,0.33,570.84,0.98
apine,N,5,"['a', '##p', '##ine']",2,0.4,663.74,0.89
apips,N,5,"['a', '##p', '##ip', '##s']",3,0.2,570.35,1.0
aplol,N,5,"['a', '##p', '##l', '##ol']",3,0.2,505.7,1.0
apock,N,5,"['a', '##p', '##ock']",2,0.4,585.87,1.0
apose,N,5,"['a', '##p', '##ose']",2,0.4,638.48,0.7
appalves,N,8,"['app', '##al', '##ve', '##s']",3,0.5,653.76,1.0
apper,N,5,"['app', '##er']",1,0.6,648.18,0.92
appers,N,6,"['app', '##ers']",1,0.67,715.67,0.82
appiant,N,7,"['app', '##ian', '##t']",2,0.57,638.27,0.95
appiene,N,7,"['app', '##ie', '##n', '##e']",3,0.43,557.76,0.97
appiened,N,8,"['app', '##ie', '##n', '##ed']",3,0.5,662.82,1.0
appins,N,6,"['app', '##in', '##s']",2,0.5,615.82,1.0
appleams,N,8,"['app', '##le', '##am', '##s']",3,0.5,598.87,0.98
appliene,N,8,"['app', '##l', '##ie', '##n', '##e']",4,0.38,647.8,1.0
appoomed,N,8,"['app', '##o', '##ome', '##d']",3,0.5,637.47,1.0
appoose,N,7,"['app', '##o', '##ose']",2,0.57,665.57,0.92
apprale,N,7,"['app', '##ra', '##le']",2,0.57,618.38,0.97
apprarns,N,8,"['app', '##ra', '##r', '##n', '##s']",4,0.38,605.84,1.0
apprimed,N,8,"['app', '##r', '##ime', '##d']",3,0.5,626.63,0.98
apprombed,N,9,"['app', '##ro', '##m', '##b', '##ed']",4,0.44,644.66,0.98
approste,N,8,"['app', '##ro', '##st', '##e']",3,0.5,732.66,0.95
apshosed,N,8,"['a', '##p', '##s', '##h', '##ose', '##d']",5,0.25,641.74,1.0
apsteach,N,8,"['a', '##p', '##st', '##e', '##ach']",4,0.38,604.46,1.0
apsteached,N,10,"['a', '##p', '##st', '##e', '##ach', '##ed']",5,0.4,671.71,1.0
apstide,N,7,"['a', '##p', '##st', '##ide']",3,0.43,595.46,1.0
aptign,N,6,"['a', '##p', '##t', '##ign']",3,0.33,583.29,1.0
aptile,N,6,"['a', '##p', '##t', '##ile']",3,0.33,686.85,0.98
aptives,N,7,"['a', '##p', '##t', '##ive', '##s']",4,0.29,644.86,1.0
apwra,N,5,"['a', '##p', '##w', '##ra']",3,0.2,556.18,1.0
aqu,N,3,"['a', '##qu']",1,0.33,580.56,1.0
arains,N,6,"['ar', '##ain', '##s']",2,0.5,617.3,1.0
arayed,N,6,"['ar', '##ay', '##ed']",2,0.5,709.97,0.79
arbect,N,6,"['ar', '##b', '##ect']",2,0.5,575.03,0.98
arbered,N,7,"['ar', '##ber', '##ed']",2,0.57,672.8,0.95
arberns,N,7,"['ar', '##ber', '##n', '##s']",3,0.43,623.78,1.0
arbers,N,6,"['ar', '##ber', '##s']",2,0.5,582.85,0.89
arbing,N,6,"['ar', '##b', '##ing']",2,0.5,614.52,1.0
arbyes,N,6,"['ar', '##b', '##y', '##es']",3,0.33,539.63,1.0
archdims,N,8,"['ar', '##ch', '##d', '##im', '##s']",4,0.38,645.42,1.0
ardorn,N,6,"['ar', '##d', '##or', '##n']",3,0.33,628.52,0.72
ardstice,N,8,"['ar', '##d', '##st', '##ice']",3,0.5,666.7,1.0
arecand,N,7,"['are', '##c', '##and']",2,0.57,587.05,1.0
arecands,N,8,"['are', '##c', '##and', '##s']",3,0.5,651.9,1.0
arecul,N,6,"['are', '##c', '##ul']",2,0.5,541.35,1.0
arehorse,N,8,"['are', '##h', '##ors', '##e']",3,0.5,754.03,0.97
arends,N,6,"['are', '##nd', '##s']",2,0.5,652.08,0.97
arfed,N,5,"['ar', '##f', '##ed']",2,0.4,599.14,1.0
arge,N,4,"['ar', '##ge']",1,0.5,701.42,0.85
argly,N,5,"['ar', '##g', '##ly']",2,0.4,699.68,0.95
argops,N,6,"['ar', '##g', '##op', '##s']",3,0.33,578.28,1.0
arick,N,5,"['ar', '##ick']",1,0.6,580.79,1.0
arine,N,5,"['ar', '##ine']",1,0.6,677.1,1.0
arir,N,4,"['ar', '##ir']",1,0.5,566.44,0.98
arldess,N,7,"['ar', '##ld', '##ess']",2,0.57,604.24,1.0
arlect,N,6,"['ar', '##le', '##ct']",2,0.5,620.38,1.0
arls,N,4,"['ar', '##l', '##s']",2,0.25,554.13,1.0
armbile,N,7,"['ar', '##m', '##b', '##ile']",3,0.43,652.84,0.95
armhols,N,7,"['ar', '##m', '##h', '##ol', '##s']",4,0.29,687.86,0.92
armiage,N,7,"['ar', '##m', '##ia', '##ge']",3,0.43,701.26,0.92
armioned,N,8,"['ar', '##m', '##ion', '##ed']",3,0.5,645.58,0.98
armth,N,5,"['ar', '##m', '##th']",2,0.4,622.36,0.9
arnouns,N,7,"['ar', '##n', '##ou', '##n', '##s']",4,0.29,581.34,0.95
arnows,N,6,"['ar', '##n', '##ow', '##s']",3,0.33,591.79,1.0
arorse,N,6,"['ar', '##ors', '##e']",2,0.5,725.09,0.97
arort,N,5,"['ar', '##ort']",1,0.6,631.15,1.0
arosed,N,6,"['ar', '##ose', '##d']",2,0.5,828.65,0.68
aroves,N,6,"['ar', '##ov', '##es']",2,0.5,596.44,0.98
arows,N,5,"['ar', '##ow', '##s']",2,0.4,713.32,0.87
arpan,N,5,"['ar', '##p', '##an']",2,0.4,560.28,0.98
arpode,N,6,"['ar', '##p', '##od', '##e']",3,0.33,579.86,1.0
arpodes,N,7,"['ar', '##p', '##od', '##es']",3,0.43,580.49,1.0
arpone,N,6,"['ar', '##p', '##one']",2,0.5,615.79,1.0
arque,N,5,"['ar', '##qu', '##e']",2,0.4,678.84,0.98
arraps,N,6,"['ar', '##ra', '##p', '##s']",3,0.33,620.95,1.0
arreged,N,7,"['ar', '##re', '##ge', '##d']",3,0.43,654.03,0.98
arrells,N,7,"['ar', '##re', '##l', '##l', '##s']",4,0.29,556.35,1.0
arrops,N,6,"['ar', '##ro', '##p', '##s']",3,0.33,639.55,1.0
arrord,N,6,"['ar', '##ro', '##r', '##d']",3,0.33,600.18,0.98
arrorned,N,8,"['ar', '##ro', '##r', '##n', '##ed']",4,0.38,653.92,0.98
arrose,N,6,"['ar', '##ro', '##se']",2,0.5,664.38,0.34
arrotte,N,7,"['ar', '##ro', '##t', '##t', '##e']",4,0.29,547.45,1.0
arrouched,N,9,"['ar', '##rou', '##ch', '##ed']",3,0.56,652.03,0.92
arroved,N,7,"['ar', '##ro', '##ve', '##d']",3,0.43,826.38,0.68
arrs,N,4,"['ar', '##r', '##s']",2,0.25,553.46,0.97
arrudes,N,7,"['ar', '##ru', '##d', '##es']",3,0.43,672.08,0.95
arrume,N,6,"['ar', '##ru', '##m', '##e']",3,0.33,608.23,1.0
arrure,N,6,"['ar', '##ru', '##re']",2,0.5,695.29,0.92
arsebile,N,8,"['ar', '##se', '##b', '##ile']",3,0.5,680.39,0.97
arser,N,5,"['ar', '##se', '##r']",2,0.4,706.86,0.92
arsher,N,6,"['ar', '##s', '##her']",2,0.5,654.84,0.95
arshers,N,7,"['ar', '##s', '##her', '##s']",3,0.43,646.7,0.98
arshes,N,6,"['ar', '##s', '##he', '##s']",3,0.33,792.03,0.89
arsows,N,6,"['ar', '##so', '##w', '##s']",3,0.33,643.73,0.97
arste,N,5,"['ar', '##st', '##e']",2,0.4,575.51,1.0
arstered,N,8,"['ar', '##st', '##ere', '##d']",3,0.5,681.15,0.98
arsters,N,7,"['ar', '##st', '##ers']",2,0.57,665.76,1.0
arsye,N,5,"['ar', '##s', '##y', '##e']",3,0.2,595.71,1.0
artache,N,7,"['ar', '##t', '##ach', '##e']",3,0.43,733.71,0.97
artalves,N,8,"['ar', '##t', '##al', '##ve', '##s']",4,0.38,602.15,1.0
artbrace,N,8,"['ar', '##t', '##b', '##ra', '##ce']",4,0.38,686.87,1.0
artbreed,N,8,"['ar', '##t', '##b', '##ree', '##d']",4,0.38,660.0,0.97
artbrow,N,7,"['ar', '##t', '##b', '##ro', '##w']",4,0.29,670.31,0.97
artcase,N,7,"['ar', '##t', '##c', '##ase']",3,0.43,781.81,0.84
artered,N,7,"['ar', '##ter', '##ed']",2,0.57,670.14,0.95
arters,N,6,"['ar', '##ter', '##s']",2,0.5,595.26,0.9
artlack,N,7,"['ar', '##t', '##l', '##ack']",3,0.43,604.63,1.0
artlacks,N,8,"['ar', '##t', '##l', '##ack', '##s']",4,0.38,621.32,0.95
artle,N,5,"['ar', '##t', '##le']",2,0.4,678.59,0.92
artled,N,6,"['ar', '##t', '##le', '##d']",3,0.33,648.44,0.95
artler,N,6,"['ar', '##t', '##le', '##r']",3,0.33,701.08,1.0
artlers,N,7,"['ar', '##t', '##le', '##r', '##s']",4,0.29,769.84,0.98
artles,N,6,"['ar', '##t', '##le', '##s']",3,0.33,654.94,0.92
artling,N,7,"['ar', '##t', '##l', '##ing']",3,0.43,674.35,0.92
artlists,N,8,"['ar', '##t', '##l', '##ist', '##s']",4,0.38,844.84,0.89
artmall,N,7,"['ar', '##t', '##m', '##all']",3,0.43,622.21,1.0
artnent,N,7,"['ar', '##t', '##n', '##ent']",3,0.43,629.03,1.0
artnents,N,8,"['ar', '##t', '##n', '##ents']",3,0.5,587.48,1.0
artnun,N,6,"['ar', '##t', '##n', '##un']",3,0.33,573.51,1.0
artnuns,N,7,"['ar', '##t', '##n', '##un', '##s']",4,0.29,588.69,1.0
artrer,N,6,"['ar', '##t', '##re', '##r']",3,0.33,591.53,1.0
artrimes,N,8,"['ar', '##t', '##r', '##ime', '##s']",4,0.38,686.21,1.0
artsock,N,7,"['ar', '##t', '##so', '##c', '##k']",4,0.29,664.38,0.92
artstrap,N,8,"['ar', '##t', '##st', '##ra', '##p']",4,0.38,748.16,0.97
artstrew,N,8,"['ar', '##t', '##st', '##re', '##w']",4,0.38,612.14,0.92
arttides,N,8,"['ar', '##t', '##t', '##ide', '##s']",4,0.38,636.95,0.95
arttip,N,6,"['ar', '##t', '##t', '##ip']",3,0.33,579.0,1.0
arttort,N,7,"['ar', '##t', '##t', '##ort']",3,0.43,583.42,1.0
arttorts,N,8,"['ar', '##t', '##t', '##ort', '##s']",4,0.38,626.33,1.0
arude,N,5,"['ar', '##ud', '##e']",2,0.4,642.21,0.95
arvan,N,5,"['ar', '##v', '##an']",2,0.4,596.97,0.97
arvas,N,5,"['ar', '##v', '##as']",2,0.4,572.72,0.97
arves,N,5,"['ar', '##ve', '##s']",2,0.4,617.17,0.96
asade,N,5,"['as', '##ade']",1,0.6,638.41,0.92
asades,N,6,"['as', '##ade', '##s']",2,0.5,658.78,0.92
asaids,N,6,"['as', '##a', '##id', '##s']",3,0.33,597.22,1.0
asan,N,4,"['as', '##an']",1,0.5,641.35,1.0
asass,N,5,"['as', '##ass']",1,0.6,629.82,0.98
asaws,N,5,"['as', '##a', '##w', '##s']",3,0.2,576.21,1.0
ascact,N,6,"['as', '##c', '##act']",2,0.5,664.61,1.0
ascad,N,5,"['as', '##c', '##ad']",2,0.4,600.05,1.0
ascaft,N,6,"['as', '##c', '##a', '##f', '##t']",4,0.17,641.14,0.97
ascans,N,6,"['as', '##c', '##ans']",2,0.5,648.37,1.0
ascer,N,5,"['as', '##ce', '##r']",2,0.4,665.81,0.95
aschess,N,7,"['as', '##ch', '##ess']",2,0.57,573.95,0.98
ascole,N,6,"['as', '##c', '##ol', '##e']",3,0.33,574.88,1.0
ascrise,N,7,"['as', '##c', '##r', '##is', '##e']",4,0.29,668.84,0.97
ascude,N,6,"['as', '##c', '##ud', '##e']",3,0.33,579.37,0.92
ascudes,N,7,"['as', '##c', '##ud', '##es']",3,0.43,687.37,0.95
ascures,N,7,"['as', '##c', '##ure', '##s']",3,0.43,710.37,0.82
asdice,N,6,"['as', '##d', '##ice']",2,0.5,607.76,1.0
asdise,N,6,"['as', '##d', '##is', '##e']",3,0.33,630.75,1.0
asdised,N,7,"['as', '##d', '##is', '##ed']",3,0.43,624.42,1.0
ased,N,4,"['as', '##ed']",1,0.5,678.0,1.0
asedess,N,7,"['as', '##ed', '##ess']",2,0.57,616.3,1.0
asee,N,4,"['as', '##e', '##e']",2,0.25,547.18,1.0
aseem,N,5,"['as', '##e', '##em']",2,0.4,649.97,0.95
aseft,N,5,"['as', '##e', '##f', '##t']",3,0.2,544.16,1.0
asers,N,5,"['as', '##ers']",1,0.6,636.44,1.0
asgent,N,6,"['as', '##ge', '##nt']",2,0.5,640.18,1.0
asgert,N,6,"['as', '##ge', '##r', '##t']",3,0.33,557.39,1.0
ashait,N,6,"['as', '##h', '##a', '##it']",3,0.33,553.08,1.0
ashdess,N,7,"['as', '##h', '##d', '##ess']",3,0.43,627.53,1.0
ashits,N,6,"['as', '##h', '##it', '##s']",3,0.33,622.39,1.0
ashoved,N,7,"['as', '##h', '##ov', '##ed']",3,0.43,623.05,0.98
ashpen,N,6,"['as', '##h', '##p', '##en']",3,0.33,740.36,0.87
ashstall,N,8,"['as', '##h', '##st', '##all']",3,0.5,633.31,0.98
ashtan,N,6,"['as', '##h', '##t', '##an']",3,0.33,659.16,1.0
asias,N,5,"['as', '##ia', '##s']",2,0.4,727.9,0.61
asit,N,4,"['as', '##it']",1,0.5,583.56,0.95
asjered,N,7,"['as', '##j', '##ere', '##d']",3,0.43,557.89,1.0
aslacts,N,7,"['as', '##l', '##act', '##s']",3,0.43,590.97,1.0
aslaw,N,5,"['as', '##l', '##a', '##w']",3,0.2,600.33,0.97
aslyred,N,7,"['as', '##ly', '##re', '##d']",3,0.43,555.21,1.0
asmots,N,6,"['as', '##m', '##ot', '##s']",3,0.33,597.82,1.0
asmured,N,7,"['as', '##m', '##ure', '##d']",3,0.43,702.08,0.97
asmust,N,6,"['as', '##m', '##ust']",2,0.5,588.15,0.98
asocks,N,6,"['as', '##ock', '##s']",2,0.5,568.22,1.0
asoft,N,5,"['as', '##o', '##f', '##t']",3,0.2,581.25,1.0
asoi,N,4,"['as', '##o', '##i']",2,0.25,587.77,1.0
asoln,N,5,"['as', '##ol', '##n']",2,0.4,525.32,1.0
asols,N,5,"['as', '##ol', '##s']",2,0.4,612.39,0.97
asop,N,4,"['as', '##op']",1,0.5,581.58,0.89
asorts,N,6,"['as', '##ort', '##s']",2,0.5,757.56,0.75
asosks,N,6,"['as', '##os', '##ks']",2,0.5,545.51,1.0
asoused,N,7,"['as', '##ous', '##ed']",2,0.57,766.69,0.95
asown,N,5,"['as', '##own']",1,0.6,643.34,0.98
asoys,N,5,"['as', '##oy', '##s']",2,0.4,604.74,1.0
aspades,N,7,"['as', '##p', '##ade', '##s']",3,0.43,704.15,0.92
aspes,N,5,"['as', '##p', '##es']",2,0.4,570.03,0.87
aspote,N,6,"['as', '##p', '##ot', '##e']",3,0.33,604.22,0.97
asque,N,5,"['as', '##qu', '##e']",2,0.4,585.92,1.0
asques,N,6,"['as', '##qu', '##es']",2,0.5,600.37,0.97
asrit,N,5,"['as', '##r', '##it']",2,0.4,554.68,1.0
assaced,N,7,"['as', '##s', '##ace', '##d']",3,0.43,664.82,1.0
assalled,N,8,"['as', '##s', '##all', '##ed']",3,0.5,816.03,0.92
assards,N,7,"['as', '##s', '##ard', '##s']",3,0.43,621.47,0.98
assasks,N,7,"['as', '##s', '##as', '##ks']",3,0.43,600.9,0.98
assbile,N,7,"['as', '##s', '##b', '##ile']",3,0.43,552.11,0.95
asseased,N,8,"['as', '##se', '##ase', '##d']",3,0.5,754.31,0.95
asseaved,N,8,"['as', '##se', '##av', '##ed']",3,0.5,669.03,0.97
asseipt,N,7,"['as', '##se', '##ip', '##t']",3,0.43,578.6,1.0
assians,N,7,"['as', '##s', '##ian', '##s']",3,0.43,902.05,0.66
asside,N,6,"['as', '##s', '##ide']",2,0.5,864.53,0.48
assill,N,6,"['as', '##s', '##ill']",2,0.5,591.78,0.97
assills,N,7,"['as', '##s', '##ill', '##s']",3,0.43,656.17,0.92
assinged,N,8,"['as', '##s', '##ing', '##ed']",3,0.5,709.17,0.53
assit,N,5,"['as', '##s', '##it']",2,0.4,678.72,0.85
assobs,N,6,"['as', '##so', '##b', '##s']",3,0.33,607.76,1.0
assoits,N,7,"['as', '##so', '##it', '##s']",3,0.43,582.97,0.97
assones,N,7,"['as', '##so', '##n', '##es']",3,0.43,614.24,1.0
assooths,N,8,"['as', '##so', '##ot', '##h', '##s']",4,0.38,568.05,0.98
assosed,N,7,"['as', '##so', '##se', '##d']",3,0.43,637.16,1.0
assote,N,6,"['as', '##so', '##t', '##e']",3,0.33,629.51,0.95
assoused,N,8,"['as', '##so', '##us', '##ed']",3,0.5,774.62,0.92
assown,N,6,"['as', '##so', '##w', '##n']",3,0.33,642.95,0.98
assuced,N,7,"['as', '##s', '##uc', '##ed']",3,0.43,616.69,0.92
assued,N,6,"['as', '##s', '##ue', '##d']",3,0.33,850.0,0.72
assuice,N,7,"['as', '##s', '##u', '##ice']",3,0.43,581.27,1.0
asteive,N,7,"['as', '##t', '##e', '##ive']",3,0.43,575.74,1.0
asteived,N,8,"['as', '##t', '##e', '##ive', '##d']",4,0.38,626.08,1.0
asthessed,N,9,"['as', '##th', '##ess', '##ed']",3,0.56,668.05,1.0
astide,N,6,"['as', '##t', '##ide']",2,0.5,633.43,0.92
astled,N,6,"['as', '##t', '##le', '##d']",3,0.33,610.33,1.0
astlide,N,7,"['as', '##t', '##l', '##ide']",3,0.43,591.35,1.0
astling,N,7,"['as', '##t', '##l', '##ing']",3,0.43,582.19,0.98
asto,N,4,"['as', '##t', '##o']",2,0.25,643.37,0.97
astood,N,6,"['as', '##t', '##o', '##od']",3,0.33,573.17,0.9
astraud,N,7,"['as', '##t', '##ra', '##ud']",3,0.43,666.95,0.92
astripe,N,7,"['as', '##t', '##r', '##ip', '##e']",4,0.29,665.06,0.92
astrisks,N,8,"['as', '##t', '##r', '##is', '##ks']",4,0.38,717.77,0.38
astrives,N,8,"['as', '##t', '##r', '##ive', '##s']",4,0.38,708.16,0.87
astrow,N,6,"['as', '##t', '##ro', '##w']",3,0.33,644.97,0.92
astry,N,5,"['as', '##t', '##ry']",2,0.4,774.45,0.82
asts,N,4,"['as', '##t', '##s']",2,0.25,596.95,0.97
astures,N,7,"['as', '##t', '##ure', '##s']",3,0.43,713.3,0.78
asty,N,4,"['as', '##t', '##y']",2,0.25,539.38,1.0
asur,N,4,"['as', '##ur']",1,0.5,591.61,0.97
asurs,N,5,"['as', '##ur', '##s']",2,0.4,603.2,1.0
atake,N,5,"['at', '##ake']",1,0.6,613.79,0.88
atang,N,5,"['at', '##an', '##g']",2,0.4,548.61,1.0
atch,N,4,"['at', '##ch']",1,0.5,614.13,0.98
athed,N,5,"['at', '##he', '##d']",2,0.4,566.42,1.0
athews,N,6,"['at', '##he', '##w', '##s']",3,0.33,644.41,1.0
athinned,N,8,"['at', '##h', '##in', '##n', '##ed']",4,0.38,585.97,1.0
